,Content ID,Reaction Type,Datetime,scores,content type,,,,
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,7/29/2020 10:40,15,tennis,,,,
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/8/2021 13:47,5,tennis,,,,
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/6/2020 2:36,60,tennis,,,,
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,7/25/2020 16:31,75,tennis,,,,
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,12/4/2020 0:56,12,tennis,,,,
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,9/22/2020 2:08,75,tennis,,,,
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,7/5/2020 5:50,5,tennis,,,,
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,10/20/2020 12:11,70,tennis,,,,
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,1/11/2021 6:02,60,tennis,,,,
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2/28/2021 7:51,70,tennis,,,,
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,12/6/2020 13:45,45,tennis,,,,
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,5/5/2021 9:54,35,tennis,,,,
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,8/27/2020 18:36,30,tennis,,,,
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,10/15/2020 1:29,60,tennis,,,,
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/15/2021 11:33,35,tennis,,,,
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,3/1/2021 20:26,45,tennis,,,,
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,11/28/2020 2:11,35,tennis,,,,
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,6/26/2020 19:05,60,tennis,,,,
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/30/2020 13:37,70,tennis,,,,
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2/14/2021 21:15,75,tennis,,,,
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,3/27/2021 20:07,70,tennis,,,,
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,8/23/2020 7:38,10,tennis,,,,
292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/9/2020 8:23,60,tennis,,,,
293,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/12/2021 20:45,5,tennis,,,,
294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,4/15/2021 13:23,5,tennis,,,,
295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,8/16/2020 22:58,35,tennis,,,,
296,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,9/11/2020 16:22,0,tennis,,,,
297,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,4/13/2021 1:43,45,tennis,,,,
298,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/13/2020 15:59,70,tennis,,,,
299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,12/3/2020 8:08,10,tennis,,,,
300,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,10/13/2020 16:31,0,tennis,,,,
301,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,12/4/2020 10:04,70,tennis,,,,
302,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/25/2021 11:00,35,tennis,,,,
303,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/4/2021 19:40,5,tennis,,,,
304,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,7/23/2020 19:31,0,tennis,,,,
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,1/6/2021 6:08,65,food,,,,
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/21/2020 3:48,12,food,,,,
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2/23/2021 22:36,12,food,,,,
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,1/26/2021 1:00,75,food,,,,
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,12/18/2020 14:07,35,food,,,,
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,5/23/2021 23:27,20,food,,,,
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/31/2020 3:17,12,food,,,,
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2/20/2021 20:02,20,food,,,,
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,10/28/2020 13:14,75,food,,,,
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,8/30/2020 0:08,35,food,,,,
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,12/8/2020 13:12,0,food,,,,
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,11/4/2020 21:06,15,food,,,,
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,8/24/2020 13:48,15,food,,,,
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,1/5/2021 13:15,0,food,,,,
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2/28/2021 9:21,72,food,,,,
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,9/22/2020 4:09,10,food,,,,
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,11/8/2020 2:43,0,food,,,,
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,10/26/2020 11:48,65,food,,,,
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,11/4/2020 14:58,60,food,,,,
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,5/31/2021 1:24,65,food,,,,
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/7/2021 6:31,35,food,,,,
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,6/17/2021 23:27,45,food,,,,
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,7/27/2020 23:54,45,food,,,,
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,4/19/2021 1:45,0,food,,,,
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/5/2020 13:55,50,food,,,,
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,9/28/2020 8:49,75,food,,,,
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2/25/2021 4:02,10,food,,,,
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12/24/2020 22:31,60,food,,,,
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,6/15/2021 12:15,60,food,,,,
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,5/3/2021 23:10,10,food,,,,
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2/12/2021 4:23,45,food,,,,
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,8/31/2020 0:39,72,food,,,,
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,1/11/2021 8:47,20,food,,,,
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,8/2/2020 20:28,75,food,,,,
340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,10/18/2020 12:49,0,food,,,,
341,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/28/2021 8:08,35,food,,,,
342,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2/11/2021 4:02,75,food,,,,
343,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,8/12/2020 23:43,60,food,,,,
344,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,1/7/2021 2:48,15,food,,,,
345,81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,10/27/2020 3:58,30,food,,,,
346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2/19/2021 0:55,15,food,,,,
347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,6/8/2021 10:45,75,food,,,,
348,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/18/2020 4:17,50,food,,,,
349,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,11/5/2020 13:54,75,food,,,,
350,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,8/16/2020 12:12,45,food,,,,
351,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,10/14/2020 14:55,15,food,,,,
352,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,4/1/2021 12:04,35,food,,,,
353,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,9/25/2020 6:17,50,food,,,,
355,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,3/3/2021 18:40,45,travel,,,,
357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,10/30/2020 3:52,30,fitness,,,,
358,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,2/12/2021 5:48,50,fitness,,,,
359,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,2/8/2021 3:28,0,fitness,,,,
360,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,4/2/2021 7:49,30,fitness,,,,
361,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,6/30/2020 5:53,12,fitness,,,,
362,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,10/22/2020 23:10,12,fitness,,,,
363,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,6/16/2021 13:46,20,fitness,,,,
364,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,8/10/2020 13:42,70,fitness,,,,
366,f332d362-dc48-46c2-a64b-641157c0987e,adore,7/26/2020 19:34,72,soccer,,,,
367,f332d362-dc48-46c2-a64b-641157c0987e,interested,12/12/2020 15:31,30,soccer,,,,
368,f332d362-dc48-46c2-a64b-641157c0987e,want,8/21/2020 15:22,70,soccer,,,,
369,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,5/31/2021 20:37,20,soccer,,,,
370,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,2/14/2021 6:00,20,soccer,,,,
371,f332d362-dc48-46c2-a64b-641157c0987e,disgust,2/15/2021 20:35,0,soccer,,,,
373,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,9/8/2020 14:01,5,public speaking,,,,
374,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,10/28/2020 7:37,12,public speaking,,,,
375,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,11/21/2020 19:53,30,public speaking,,,,
376,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,10/16/2020 22:41,15,public speaking,,,,
377,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,1/8/2021 12:46,5,public speaking,,,,
378,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,9/7/2020 6:55,70,public speaking,,,,
379,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,1/26/2021 16:14,5,public speaking,,,,
380,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,9/15/2020 22:47,12,public speaking,,,,
381,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,11/9/2020 0:34,65,public speaking,,,,
382,a2e93b29-9259-4092-a4d7-62d5e823bb74,like,9/3/2020 13:36,50,public speaking,,,,
383,a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,2/1/2021 4:49,20,public speaking,,,,
384,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,4/14/2021 18:36,70,public speaking,,,,
385,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,1/12/2021 11:57,65,public speaking,,,,
386,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,11/2/2020 22:53,10,public speaking,,,,
387,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,3/8/2021 0:05,60,public speaking,,,,
388,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,9/14/2020 5:11,70,public speaking,,,,
389,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,7/28/2020 9:50,10,public speaking,,,,
390,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,6/30/2020 1:25,70,public speaking,,,,
391,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,1/26/2021 19:53,72,public speaking,,,,
392,a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,6/30/2020 7:10,70,public speaking,,,,
393,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,5/19/2021 16:20,72,public speaking,,,,
394,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,3/11/2021 23:55,70,public speaking,,,,
395,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,10/17/2020 22:39,70,public speaking,,,,
396,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,4/12/2021 17:12,72,public speaking,,,,
397,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,11/25/2020 1:57,5,public speaking,,,,
398,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,6/9/2021 9:41,0,public speaking,,,,
399,a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,5/20/2021 17:51,35,public speaking,,,,
400,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,9/30/2020 18:09,5,public speaking,,,,
401,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,10/7/2020 16:03,75,public speaking,,,,
402,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,10/7/2020 1:24,15,public speaking,,,,
403,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,1/11/2021 16:13,15,public speaking,,,,
404,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,12/26/2020 6:13,0,public speaking,,,,
405,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,6/15/2021 17:31,0,public speaking,,,,
406,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,5/21/2021 9:25,15,public speaking,,,,
407,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,11/14/2020 15:11,45,public speaking,,,,
408,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,5/5/2021 15:38,75,public speaking,,,,
409,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,8/17/2020 10:08,30,public speaking,,,,
410,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,12/31/2020 5:53,45,public speaking,,,,
412,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,11/21/2020 3:14,0,food,,,,
413,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,10/5/2020 18:00,5,food,,,,
414,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,5/28/2021 15:20,70,food,,,,
415,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,1/12/2021 12:14,5,food,,,,
416,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2/20/2021 0:07,15,food,,,,
417,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,7/14/2020 21:01,45,food,,,,
418,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,6/5/2021 10:04,12,food,,,,
419,9b3a6d30-48e8-476c-82be-9031524bd04d,want,3/23/2021 1:55,70,food,,,,
420,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,5/18/2021 9:52,70,food,,,,
421,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,8/31/2020 5:22,15,food,,,,
422,9b3a6d30-48e8-476c-82be-9031524bd04d,like,6/4/2021 16:57,50,food,,,,
423,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,1/1/2021 11:23,0,food,,,,
424,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,5/29/2021 4:16,10,food,,,,
425,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,7/18/2020 10:43,30,food,,,,
426,9b3a6d30-48e8-476c-82be-9031524bd04d,adore,11/7/2020 1:54,72,food,,,,
427,9b3a6d30-48e8-476c-82be-9031524bd04d,like,8/11/2020 12:01,50,food,,,,
428,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,7/24/2020 18:23,10,food,,,,
429,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,10/8/2020 8:38,15,food,,,,
430,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,2/5/2021 13:05,20,food,,,,
431,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,11/9/2020 3:05,20,food,,,,
432,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,7/26/2020 10:36,30,food,,,,
433,9b3a6d30-48e8-476c-82be-9031524bd04d,like,5/19/2021 4:30,50,food,,,,
434,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,11/15/2020 22:53,75,food,,,,
435,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,2/4/2021 13:45,12,food,,,,
436,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,8/1/2020 23:38,45,food,,,,
437,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,9/22/2020 17:07,75,food,,,,
439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,5/21/2021 12:47,72,tennis,,,,
440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,2/25/2021 12:05,35,tennis,,,,
441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,4/10/2021 9:41,0,tennis,,,,
442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,4/6/2021 19:56,12,tennis,,,,
443,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,4/5/2021 16:42,12,tennis,,,,
444,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,12/14/2020 12:53,0,tennis,,,,
445,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,3/6/2021 10:03,60,tennis,,,,
446,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,10/12/2020 1:42,5,tennis,,,,
447,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,11/14/2020 10:25,50,tennis,,,,
448,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,6/7/2021 12:44,15,tennis,,,,
449,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2/13/2021 13:45,5,tennis,,,,
450,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,5/8/2021 11:21,65,tennis,,,,
451,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,11/20/2020 19:09,15,tennis,,,,
452,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,7/18/2020 3:52,70,tennis,,,,
453,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,8/27/2020 15:23,65,tennis,,,,
454,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,9/29/2020 2:49,10,tennis,,,,
455,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,8/17/2020 14:29,50,tennis,,,,
456,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,8/16/2020 17:45,70,tennis,,,,
457,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,7/6/2020 0:08,50,tennis,,,,
458,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,7/22/2020 1:15,60,tennis,,,,
459,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,5/16/2021 13:24,15,tennis,,,,
460,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,5/20/2021 22:09,65,tennis,,,,
461,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2/11/2021 8:54,5,tennis,,,,
462,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,8/3/2020 17:58,45,tennis,,,,
463,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,9/18/2020 16:29,70,tennis,,,,
464,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,3/27/2021 8:58,5,tennis,,,,
465,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,7/13/2020 21:02,10,tennis,,,,
466,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,1/19/2021 3:07,75,tennis,,,,
467,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,4/30/2021 6:11,70,tennis,,,,
468,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,4/4/2021 1:34,50,tennis,,,,
469,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,2/3/2021 18:41,20,tennis,,,,
470,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,10/6/2020 10:20,0,tennis,,,,
471,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,interested,11/7/2020 17:59,30,tennis,,,,
472,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,12/22/2020 1:07,10,tennis,,,,
473,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,3/20/2021 14:45,20,tennis,,,,
474,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,8/14/2020 9:02,45,tennis,,,,
475,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,9/20/2020 19:55,45,tennis,,,,
476,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,12/20/2020 16:12,15,tennis,,,,
477,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,5/8/2021 18:54,72,tennis,,,,
478,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,10/23/2020 18:02,35,tennis,,,,
479,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,8/27/2020 15:08,0,tennis,,,,
480,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cherish,5/23/2021 4:59,70,tennis,,,,
481,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,11/27/2020 2:50,65,tennis,,,,
482,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,4/16/2021 11:15,75,tennis,,,,
483,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,5/29/2021 4:12,5,tennis,,,,
485,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,10/27/2020 22:11,12,soccer,,,,
486,baa2db00-81ba-4c34-b17d-dd950bfa133b,intrigued,4/3/2021 5:44,45,soccer,,,,
487,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,6/29/2020 7:21,10,soccer,,,,
488,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,9/24/2020 6:28,5,soccer,,,,
489,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,9/13/2020 8:14,0,soccer,,,,
490,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,8/19/2020 3:04,0,soccer,,,,
491,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,5/11/2021 19:35,70,soccer,,,,
492,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,4/2/2021 19:50,20,soccer,,,,
493,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,9/22/2020 1:23,70,soccer,,,,
494,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,8/5/2020 16:00,15,soccer,,,,
495,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,12/15/2020 21:35,20,soccer,,,,
496,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,5/28/2021 7:57,65,soccer,,,,
497,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,6/9/2021 3:55,65,soccer,,,,
498,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,9/7/2020 15:21,70,soccer,,,,
499,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,8/8/2020 0:29,10,soccer,,,,
500,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,12/19/2020 19:32,50,soccer,,,,
501,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,5/24/2021 6:17,5,soccer,,,,
502,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,1/26/2021 7:25,12,soccer,,,,
503,baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,10/30/2020 16:05,75,soccer,,,,
504,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,6/13/2021 16:05,60,soccer,,,,
505,baa2db00-81ba-4c34-b17d-dd950bfa133b,interested,12/18/2020 2:24,30,soccer,,,,
506,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,7/21/2020 16:09,15,soccer,,,,
507,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,2/5/2021 15:30,50,soccer,,,,
508,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,12/10/2020 5:51,70,soccer,,,,
509,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,9/26/2020 12:50,65,soccer,,,,
510,baa2db00-81ba-4c34-b17d-dd950bfa133b,want,1/13/2021 16:16,70,soccer,,,,
511,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,11/12/2020 17:49,50,soccer,,,,
512,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,3/9/2021 21:30,0,soccer,,,,
513,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,5/18/2021 3:47,60,soccer,,,,
514,baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,6/12/2021 22:03,75,soccer,,,,
516,f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,8/2/2020 18:35,75,soccer,,,,
517,f98dde71-ce1d-4f6c-bb05-ae05779d2207,hate,4/14/2021 13:48,5,soccer,,,,
518,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,12/12/2020 23:02,0,soccer,,,,
519,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,8/24/2020 9:55,20,soccer,,,,
520,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,10/7/2020 9:31,50,soccer,,,,
521,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,3/11/2021 14:45,50,soccer,,,,
522,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,3/30/2021 23:01,0,soccer,,,,
523,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,1/3/2021 4:02,35,soccer,,,,
524,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,5/30/2021 9:31,35,soccer,,,,
525,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,4/27/2021 20:21,30,soccer,,,,
526,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,4/13/2021 13:42,20,soccer,,,,
527,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,3/13/2021 16:37,20,soccer,,,,
528,f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,9/7/2020 11:48,72,soccer,,,,
529,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,2/6/2021 13:18,30,soccer,,,,
530,f98dde71-ce1d-4f6c-bb05-ae05779d2207,scared,5/18/2021 9:28,15,soccer,,,,
531,f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,4/25/2021 9:44,75,soccer,,,,
532,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,2/28/2021 16:15,10,soccer,,,,
533,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,10/22/2020 3:40,0,soccer,,,,
534,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,5/24/2021 22:19,35,soccer,,,,
535,f98dde71-ce1d-4f6c-bb05-ae05779d2207,intrigued,1/25/2021 6:22,45,soccer,,,,
536,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,11/16/2020 6:37,30,soccer,,,,
537,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,10/25/2020 11:15,10,soccer,,,,
538,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,4/18/2021 11:43,30,soccer,,,,
